Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
241,1,12,13103,1319,1,0,0,1,780.0,0
367,7,12,0,0,0,0,0,0,2640.0,0
249,3,6,5416,516,1,1,0,0,18010.0,0
476,7,12,0,0,0,0,0,0,8300.0,0
341,3,1,4112,570,1,0,0,0,190.0,0
46,3,4,3823,550,1,0,0,0,1200.0,1
685,4,6,6704,586,1,1,0,0,650.0,1
600,5,5,8084,683,1,1,0,0,17340.0,1
1031,1,11,6853,598,1,1,0,0,590.0,0
80,1,9,9885,705,1,1,0,0,7910.0,0
86,6,4,4061,529,1,0,0,0,480.0,1
695,5,12,0,0,0,0,3,1,550.0,1
303,6,8,4494,528,1,0,0,0,15430.0,1
1026,2,7,12234,1450,1,1,0,1,450.0,1
513,1,9,15967,1895,1,0,0,0,400.0,0
439,6,1,6110,787,1,0,0,0,1350.0,0
153,1,4,11093,861,1,1,0,0,16240.0,1
541,6,4,6207,903,1,0,0,0,650.0,0
948,5,4,0,0,0,1,0,0,1430.0,0
294,1,5,6761,868,1,1,0,0,3150.0,0
592,2,3,5548,710,1,1,0,1,2540.0,0
221,6,9,4101,463,1,0,0,0,13530.0,0
902,2,6,6041,687,1,1,0,0,310.0,1
614,1,3,6312,936,1,0,0,0,1160.0,0
1022,6,5,7572,884,1,0,0,0,1520.0,0
497,4,9,9101,1118,1,1,0,1,1610.0,0
461,3,5,5997,529,1,1,0,0,1790.0,1
1,7,12,0,0,0,0,0,1,1270.0,0
614,4,11,6665,839,1,0,0,0,1160.0,0
284,6,1,5179,477,1,0,0,0,1290.0,1
866,3,1,6038,450,1,1,0,1,9680.0,1
1077,4,1,3675,460,1,0,0,1,3750.0,1
355,4,5,12807,1480,1,1,0,0,9720.0,0
105,2,8,3702,387,1,1,0,1,6190.0,1
961,2,12,5792,612,1,0,0,0,9430.0,0
536,3,6,6824,771,1,0,0,0,4700.0,1
1088,5,6,7588,663,1,1,0,0,4300.0,1
815,3,4,8180,868,1,0,0,1,590.0,1
796,2,1,0,0,0,0,1,1,7180.0,0
1037,2,1,0,0,0,0,1,1,150.0,0
33,5,1,6797,749,1,0,0,0,1320.0,0
1017,3,6,6179,909,1,0,0,0,110.0,0
1016,7,5,0,0,0,0,0,0,550.0,1
676,7,2,10585,1799,1,0,0,0,1410.0,0
401,1,5,8975,854,1,1,0,0,9200.0,1
721,6,2,7482,778,1,0,0,0,3590.0,1
73,6,7,2554,253,1,0,0,0,1650.0,0
210,7,5,0,0,0,0,0,0,970.0,1
592,3,1,0,0,0,0,1,1,2540.0,0
460,6,9,1360,146,1,0,0,0,34050.0,0
833,1,5,4565,484,1,0,0,0,3290.0,1
806,3,4,5099,460,1,0,0,1,260.0,1
989,1,4,4441,555,1,0,0,0,1640.0,1
214,4,10,9263,668,1,1,0,1,8650.0,1
853,2,5,9895,1165,1,0,0,1,14040.0,0
411,2,9,5490,501,1,0,0,0,8460.0,0
552,7,6,0,0,0,0,0,0,4260.0,1
715,7,4,0,0,0,0,0,0,14810.0,0
130,6,1,4224,505,1,0,0,0,900.0,1
887,7,3,0,0,0,0,0,0,19700.0,1
435,3,12,1891,240,1,0,0,1,910.0,0
954,1,2,5607,804,1,0,0,0,390.0,1
455,4,1,6110,395,1,1,0,0,7660.0,0
361,1,9,4172,486,1,0,0,0,4490.0,1
966,5,11,5946,716,1,1,0,0,760.0,0
732,1,7,10197,1064,1,1,0,1,35280.0,0
69,2,5,7383,1066,1,0,0,0,1130.0,1
663,3,10,4263,584,1,1,0,0,7860.0,0
120,4,2,7756,636,1,1,0,0,2290.0,1
122,1,10,9397,1035,1,1,0,1,58260.0,0
42,7,2,0,0,0,0,0,0,290.0,1
59,1,6,4894,589,1,0,0,0,2840.0,1
961,3,6,5749,619,1,1,0,0,9430.0,0
1038,4,3,5746,496,1,1,0,0,17290.0,0
245,3,10,8798,1069,1,0,0,0,1310.0,0
301,7,8,0,0,0,0,0,0,4510.0,0
959,4,6,7252,749,1,1,0,1,1060.0,0
748,3,5,4285,376,1,0,0,0,2380.0,1
961,6,3,5675,583,1,0,0,0,9430.0,0
788,5,4,15222,1526,1,0,0,1,1530.0,0
1107,5,3,4975,573,1,0,0,0,1400.0,1
200,1,8,9106,1107,1,1,0,1,1650.0,0
537,3,10,4972,570,1,1,0,0,600.0,1
1078,6,7,5579,471,1,0,0,0,670.0,1
649,2,11,5937,510,1,1,0,0,14570.0,0
957,2,9,10200,1027,1,1,0,0,1420.0,0
586,5,10,13060,2131,1,1,0,1,250.0,0
437,7,2,0,0,0,0,0,0,430.0,1
780,2,2,9232,1057,1,1,0,0,18160.0,0
962,1,12,5540,852,1,0,0,0,260.0,0
949,2,12,2887,318,1,0,0,1,870.0,0
51,1,7,8335,576,1,1,0,0,10570.0,1
281,6,1,5350,571,1,0,0,0,6970.0,0
601,4,8,4812,371,1,1,0,1,8220.0,1
574,7,4,0,0,0,0,0,0,4400.0,0
199,1,12,13389,935,1,1,0,0,6360.0,1
710,7,5,0,0,0,0,0,0,1500.0,1
581,7,2,0,0,0,0,0,0,7250.0,0
1079,5,4,10045,802,1,1,0,0,16680.0,1
847,6,1,7613,1141,1,0,0,0,190.0,1
253,2,5,4435,605,1,0,0,0,250.0,1
77,6,12,8548,726,1,0,0,0,1090.0,1
1013,7,3,0,0,0,0,0,0,630.0,1
575,5,5,6101,560,1,1,0,0,960.0,1
923,5,5,4986,590,1,0,0,0,280.0,0
479,6,3,6589,721,1,0,0,0,320.0,1
979,6,9,4383,511,1,0,0,0,2270.0,1
149,5,2,6031,520,1,1,0,0,2610.0,1
679,5,11,9374,1057,1,0,0,0,4140.0,0
481,5,6,4489,431,1,0,0,0,7470.0,1
996,6,5,4662,594,1,0,0,0,2870.0,1
756,7,4,0,0,0,0,0,0,50.0,1
832,5,10,7516,612,1,1,0,0,5070.0,1
967,1,6,12733,1322,1,1,0,0,3560.0,1
178,3,7,10740,938,1,1,0,0,1710.0,0
931,1,6,4130,538,1,0,0,1,1480.0,1
361,6,10,5674,668,1,0,0,0,4490.0,1
760,7,1,0,0,0,0,0,0,560.0,0
729,1,6,7908,946,1,0,0,0,8980.0,0
178,4,7,9254,864,1,0,0,1,1710.0,0
939,4,3,5591,556,1,1,0,0,1340.0,0
590,7,9,0,0,0,0,0,0,4520.0,1
350,4,1,7110,485,1,1,0,1,8880.0,1
208,6,1,3188,459,1,0,0,0,300.0,0
197,2,7,8386,899,1,1,0,1,4210.0,0
1058,1,9,5751,630,1,0,0,0,180.0,1
552,6,8,4043,437,1,0,0,1,4260.0,1
109,7,3,0,0,0,0,0,0,3300.0,0
422,2,1,4434,443,1,1,0,0,2880.0,0
1094,2,1,5061,383,1,1,0,0,2380.0,1
1075,5,8,10163,1025,1,0,0,0,1410.0,0
629,3,11,6271,594,1,0,0,0,510.0,1
567,1,6,4717,651,1,0,0,0,1010.0,1
209,5,4,5058,571,1,0,0,1,11680.0,1
239,3,2,4023,384,1,0,0,0,610.0,0
223,1,2,3690,480,1,0,0,0,2920.0,1
686,2,7,7821,910,1,1,0,1,20050.0,0
410,1,2,4779,706,1,0,0,0,40.0,1
614,2,4,6185,914,1,0,0,0,1160.0,0
600,7,6,0,0,0,0,0,0,17340.0,1
480,5,3,4676,641,1,0,0,0,300.0,0
845,2,6,3917,295,1,0,0,0,7860.0,1
261,6,6,7265,654,1,0,0,0,15340.0,1
905,1,4,8670,1491,1,0,0,0,90.0,0
433,3,4,4942,619,1,0,0,1,30030.0,0
684,3,3,8666,647,1,1,0,1,680.0,1
8,6,12,4307,518,1,0,0,0,7520.0,0
1022,7,6,0,0,0,0,0,0,1520.0,0
443,5,7,4724,477,1,0,0,1,11400.0,0
1012,2,11,4632,444,1,0,0,0,6330.0,1
288,3,2,5327,381,1,1,0,0,800.0,1
960,7,6,0,0,0,0,0,0,8990.0,1
894,6,7,5521,721,1,0,0,0,190.0,0
1088,5,1,5289,509,1,0,0,0,4300.0,1
991,7,10,0,0,0,0,0,0,1010.0,0
99,4,1,1889,206,1,0,0,0,2030.0,1
829,3,2,6171,806,1,1,0,0,110.0,0
326,3,10,5665,442,1,1,0,0,10070.0,1
234,5,10,8449,860,1,0,0,1,4370.0,0
156,2,10,9258,899,1,1,0,0,2020.0,1
43,2,10,5306,537,1,0,0,1,4880.0,1
1055,7,7,0,0,0,0,0,0,1980.0,0
315,3,6,4522,469,1,1,0,0,38710.0,0
715,6,5,2131,237,1,0,0,0,14810.0,0
1024,5,1,6035,793,1,1,0,0,1990.0,0
140,3,3,6289,909,1,0,0,0,1090.0,1
535,3,6,7201,862,1,1,0,0,3570.0,0
421,2,8,10851,1070,1,1,0,1,3530.0,1
244,4,11,6072,552,1,1,0,0,710.0,1
979,1,5,8423,765,1,1,0,0,2270.0,1
666,4,6,6381,573,1,1,0,0,2700.0,1
355,3,1,8795,1057,1,1,0,0,9720.0,0
17,1,4,11638,1139,1,1,0,0,50.0,1
388,1,2,8249,1005,1,0,0,0,2260.0,0
653,1,9,8221,640,1,1,0,0,7520.0,1
169,1,6,8248,664,1,1,0,0,980.0,1
1058,4,4,5293,595,1,0,0,0,180.0,1
983,3,10,6143,909,1,0,0,0,40.0,1
16,2,3,10548,961,1,1,0,1,3270.0,0
628,6,2,3489,475,1,0,0,0,2180.0,0
440,7,3,0,0,0,0,0,0,3900.0,1
880,3,3,8166,846,1,1,0,0,4570.0,0
1102,4,3,6870,764,1,1,0,0,850.0,1
439,6,4,5639,760,1,0,0,0,1350.0,0
236,3,4,6158,860,1,0,0,0,1000.0,0
1014,3,10,12277,1354,1,0,0,1,210.0,1
1028,7,10,0,0,0,0,0,0,150.0,1
939,1,8,9251,723,1,1,0,1,1340.0,0
1047,3,10,4994,538,1,1,0,0,3750.0,1
571,2,10,5635,439,1,0,0,0,2110.0,1
722,4,1,9905,1590,1,0,0,1,50.0,0
620,6,2,8544,800,1,0,0,0,5440.0,1
865,2,7,7193,544,1,1,0,1,2640.0,0
554,6,4,3958,471,1,0,0,0,1200.0,0
538,2,1,5097,689,1,1,0,0,990.0,0
369,5,7,6834,575,1,1,0,0,5870.0,0
106,3,4,10580,972,1,1,0,0,1390.0,0
571,5,12,11927,839,1,1,0,0,2110.0,1
213,4,2,6500,551,1,0,0,0,4030.0,1
409,4,3,4791,458,1,0,0,0,840.0,1
2,4,7,3531,496,1,0,0,1,570.0,1
596,1,12,4640,741,1,0,0,0,290.0,0
120,3,3,4887,518,1,0,0,0,2290.0,1
656,4,11,3628,391,1,1,0,0,410.0,1
896,2,7,5945,914,1,0,0,1,170.0,0
416,1,7,8146,1129,1,0,0,1,4650.0,0
382,1,8,11052,781,1,1,0,1,26130.0,0
1013,2,7,2787,298,1,0,0,1,630.0,1
4,2,5,10091,1302,1,1,0,0,620.0,0
300,4,7,5678,795,1,0,0,0,120.0,1
709,5,4,10990,1536,1,1,0,0,500.0,0
94,7,1,0,0,0,0,0,0,14620.0,0
450,3,3,9229,971,1,1,0,0,5780.0,1
579,1,2,11680,1112,1,1,0,0,20970.0,0
362,5,7,7635,1080,1,0,0,0,340.0,0
534,7,8,0,0,0,0,0,0,1200.0,1
750,6,1,5025,421,1,0,0,0,8670.0,1
459,7,7,0,0,0,0,0,0,250.0,1
702,3,3,6678,500,1,1,0,1,8550.0,1
312,6,3,4264,445,1,0,0,0,11300.0,0
600,4,4,5283,529,1,0,0,0,17340.0,1
895,7,5,0,0,0,0,0,0,4150.0,0
671,5,4,0,0,0,1,2,1,2070.0,1
313,7,3,0,0,0,0,0,0,14160.0,0
35,7,5,0,0,0,0,0,0,7660.0,1
205,5,9,7309,926,1,1,0,0,110.0,0
753,4,3,5966,606,1,0,0,0,540.0,1
310,1,11,9940,813,1,0,0,0,2290.0,1
482,7,9,0,0,0,0,0,0,2550.0,0
841,4,9,2214,369,1,0,0,0,27650.0,0
950,7,12,0,0,0,0,0,0,8460.0,0
1012,2,2,4325,416,1,0,0,0,6330.0,1
1023,1,2,8043,794,1,1,0,0,3740.0,1
1011,2,6,5964,729,1,0,0,0,490.0,1
526,4,9,8298,1235,1,0,0,0,120.0,1
705,5,4,6457,867,1,0,0,1,4140.0,1
80,5,8,6167,507,1,0,0,0,7910.0,0
501,3,3,8456,889,1,1,0,1,1620.0,0
674,1,2,7150,807,1,0,0,0,2640.0,1
1011,1,1,6615,845,1,0,0,0,490.0,1
683,5,12,15232,1268,1,1,0,0,2850.0,0
408,5,11,5421,500,1,1,0,0,1560.0,1
811,2,6,3196,624,1,0,0,0,410.0,0
137,2,3,9445,1083,1,1,0,0,1730.0,1
163,1,11,8499,989,1,1,0,0,1480.0,0
286,6,10,1896,187,1,0,0,0,1460.0,0
709,6,2,3992,460,1,0,0,0,500.0,0
822,6,6,6986,672,1,0,0,0,410.0,1
444,4,3,10521,1198,1,1,0,0,1700.0,0
113,6,7,6239,646,1,0,0,0,20930.0,0
929,2,11,6943,833,1,1,0,0,4820.0,0
811,7,11,0,0,0,0,0,0,410.0,0
397,2,9,4067,668,1,0,0,0,130.0,1
307,4,8,4144,464,1,1,0,1,18660.0,0
88,4,1,7735,723,1,1,0,0,10690.0,0
288,1,2,5817,372,1,1,0,0,800.0,1
1076,5,1,3088,500,1,0,0,1,90.0,1
302,7,5,0,0,0,0,0,0,2190.0,1
212,1,1,6650,554,1,1,0,0,15050.0,0
143,6,7,4073,418,1,0,0,0,2930.0,0
876,4,10,0,0,0,0,1,0,21790.0,1
1106,5,11,4247,545,1,0,0,0,5330.0,1
69,6,10,8362,1106,1,0,0,0,1130.0,1
212,2,10,4921,494,1,1,0,1,15050.0,0
1108,2,12,12445,1101,1,1,0,0,540.0,0
226,6,1,5044,509,1,0,0,0,450.0,0
463,7,2,0,0,0,0,0,0,4160.0,0
578,1,5,6972,705,1,0,0,0,12700.0,0
931,5,5,3102,464,1,0,0,0,1480.0,1
737,1,1,7619,1059,1,1,0,0,100.0,1
1056,7,7,0,0,0,0,0,0,5350.0,1
839,1,8,5254,728,1,0,0,0,240.0,0
488,4,5,3251,349,1,1,0,0,2890.0,0
1090,6,7,2711,334,1,0,0,0,330.0,1
993,5,2,8928,889,1,1,0,0,3460.0,1
968,6,3,4986,586,1,0,0,0,1190.0,0
94,4,1,6219,625,1,0,0,1,14620.0,0
384,1,9,7599,994,1,0,0,0,130.0,1
1076,1,9,3315,569,1,0,0,0,90.0,1
702,7,5,0,0,0,0,0,0,8550.0,1
1082,3,2,8050,1048,1,1,0,0,440.0,0
431,6,2,8752,962,1,0,0,0,4520.0,0
870,1,6,8845,993,1,1,0,0,780.0,0
226,7,8,0,0,0,0,0,1,450.0,0
409,1,8,8564,704,1,1,0,1,840.0,1
197,2,7,4993,661,1,0,0,1,4210.0,0
481,6,5,5581,514,1,0,0,0,7470.0,1
290,7,5,0,0,0,0,0,0,4150.0,0
550,5,3,6483,551,1,1,0,0,50.0,0
528,3,3,11498,988,1,1,0,0,20620.0,1
931,2,4,4381,530,1,0,0,1,1480.0,1
788,5,6,18367,1708,1,1,0,0,1530.0,0
474,3,10,7470,763,1,1,0,1,14810.0,1
850,2,3,4455,512,1,0,0,0,1120.0,1
616,1,6,12678,1091,1,1,0,0,3040.0,1
341,3,7,5860,760,1,1,0,1,190.0,0
82,6,10,5051,501,1,0,0,0,22390.0,1
528,3,10,11443,893,1,1,0,1,20620.0,1
130,4,1,5447,580,1,1,0,0,900.0,1
1048,1,6,11711,773,1,1,0,0,1860.0,1
993,1,2,5284,594,1,0,0,1,3460.0,1
673,5,7,6478,579,1,1,0,0,15170.0,1
992,5,9,4881,631,1,0,0,0,2480.0,0
416,1,7,9299,1240,1,0,0,1,4650.0,0
265,3,3,3650,410,1,0,0,0,4580.0,1
979,6,2,4481,555,1,0,0,0,2270.0,1
749,4,7,6719,826,1,1,0,0,3410.0,1
938,6,8,8712,912,1,0,0,0,2820.0,0
623,7,7,0,0,0,0,0,0,4080.0,1
49,3,8,5565,482,1,0,0,1,18010.0,0
1114,7,1,0,0,0,0,0,0,870.0,0
879,6,6,3429,358,1,0,0,0,,1
774,7,5,0,0,0,0,0,0,640.0,0
161,6,4,7286,805,1,0,0,0,2970.0,0
526,6,9,7467,1150,1,0,0,0,120.0,1
1050,2,10,5462,417,1,0,0,1,13170.0,1
532,6,7,9480,1122,1,0,0,0,1070.0,0
353,5,1,5129,1124,1,0,0,1,900.0,1
588,4,4,5035,618,1,0,0,0,15720.0,0
602,7,9,0,0,0,0,0,0,2710.0,1
383,6,6,18967,2283,1,0,0,0,350.0,0
823,4,8,6838,644,1,1,0,1,16210.0,0
727,2,7,3775,435,1,0,0,1,2050.0,0
212,3,2,4761,502,1,0,0,0,15050.0,0
811,1,6,5977,842,1,1,0,0,410.0,0
788,3,6,15519,1617,1,0,0,0,1530.0,0
831,1,12,13300,1659,1,0,0,1,800.0,0
608,7,6,0,0,0,0,0,0,18370.0,1
461,7,10,0,0,0,0,0,0,1790.0,1
340,1,1,9076,850,1,1,0,1,8080.0,0
315,2,6,3703,446,1,0,0,0,38710.0,0
649,7,1,0,0,0,0,0,0,14570.0,0
592,1,6,6817,754,1,1,0,0,2540.0,0
894,5,3,7611,1088,1,0,0,0,190.0,0
39,3,3,3397,519,1,0,0,0,260.0,1
619,3,2,3841,424,1,0,0,0,1600.0,1
616,1,7,8618,864,1,0,0,1,3040.0,1
569,5,6,4993,746,1,1,0,0,1340.0,0
548,5,8,5151,435,1,1,0,1,3760.0,0
428,7,2,0,0,0,0,0,0,2960.0,1
727,7,5,0,0,0,0,0,0,2050.0,0
45,5,11,4393,348,1,0,0,0,9710.0,0
1112,7,2,0,0,0,0,0,0,1880.0,0
125,1,10,15812,1989,1,1,0,0,760.0,0
1091,4,1,6246,599,1,0,0,0,9990.0,0
645,4,7,8630,1118,1,0,0,0,90.0,1
412,2,11,6889,526,1,0,0,0,4460.0,1
520,7,7,0,0,0,0,0,0,6900.0,1
676,7,10,10100,1779,1,0,0,0,1410.0,0
875,7,12,0,0,0,0,0,0,5070.0,1
41,7,3,0,0,0,0,0,0,1180.0,1
873,5,1,3553,461,1,1,0,0,2040.0,0
801,3,3,3623,360,1,0,0,0,48330.0,0
424,6,5,7304,800,1,0,0,0,1250.0,1
690,6,1,4629,695,1,0,0,0,100.0,0
425,3,6,3206,448,1,0,0,0,1460.0,0
616,4,8,9053,839,1,1,0,1,3040.0,1
572,3,7,5709,521,1,0,0,0,9230.0,1
473,4,11,4358,600,1,1,0,0,50.0,0
265,5,1,4514,491,1,0,0,1,4580.0,1
668,3,12,13517,1549,1,1,0,0,1270.0,0
982,3,10,7084,603,1,1,0,1,21930.0,0
745,1,4,5830,606,1,0,0,0,17650.0,1
392,6,3,3889,405,1,0,0,0,2120.0,0
475,4,12,5586,911,1,0,0,0,140.0,0
336,7,5,0,0,0,0,0,0,190.0,0
245,4,12,0,0,0,0,3,1,1310.0,0
261,4,3,13541,1038,1,1,0,0,15340.0,1
924,1,3,7228,626,1,1,0,0,6420.0,1
773,1,9,6915,932,1,1,0,0,200.0,0
969,6,11,3637,553,1,0,0,0,600.0,1
1098,2,7,6974,853,1,1,0,0,1830.0,0
636,5,1,7370,823,1,1,0,0,720.0,1
924,1,4,3636,427,1,0,0,0,6420.0,1
635,5,9,7519,790,1,1,0,0,27530.0,0
986,6,10,4019,656,1,0,0,0,620.0,1
235,6,10,5048,434,1,0,0,0,5710.0,1
823,5,1,5871,598,1,1,0,0,16210.0,0
817,7,8,0,0,0,0,0,0,140.0,0
43,6,8,3919,402,1,0,0,0,4880.0,1
199,1,2,4443,396,1,0,0,0,6360.0,1
3,1,3,5248,696,1,0,0,0,14130.0,1
908,2,1,3038,336,1,0,0,0,1980.0,1
322,3,6,5792,635,1,1,0,0,17500.0,1
1055,5,4,8888,1126,1,1,0,0,1980.0,0
462,7,5,0,0,0,0,0,0,44320.0,0
712,2,4,7510,683,1,1,0,0,4870.0,1
124,4,7,3446,434,1,0,0,1,1410.0,0
274,6,11,3225,794,1,0,0,0,3640.0,1
433,1,1,7791,751,1,1,0,0,30030.0,0
332,3,9,3240,478,1,0,0,0,1840.0,0
1017,4,11,8377,1167,1,1,0,0,110.0,0
281,3,1,5866,550,1,1,0,0,6970.0,0
847,2,5,7475,1059,1,1,0,0,190.0,1
446,3,1,3820,584,1,0,0,0,340.0,1
899,3,4,6292,611,1,1,0,0,2590.0,1
545,3,9,8874,909,1,0,0,0,5020.0,1
248,3,10,8022,1223,1,0,0,0,340.0,1
1112,1,12,9248,791,1,0,0,1,1880.0,0
400,5,5,9981,1407,1,0,0,1,70.0,1
313,6,8,4763,549,1,0,0,0,14160.0,0
800,5,5,9022,765,1,1,0,0,2020.0,0
762,3,6,2695,298,1,0,0,1,1280.0,1
19,4,11,6438,663,1,1,0,0,3240.0,1
638,6,1,6457,519,1,0,0,0,10170.0,0
1056,7,1,0,0,0,0,0,0,5350.0,1
1078,4,8,4462,421,1,0,0,1,670.0,1
198,6,7,923,121,1,0,0,0,290.0,1
24,1,11,11374,957,1,1,0,0,4590.0,1
797,3,5,0,0,0,1,1,0,2090.0,1
51,7,1,0,0,0,0,0,0,10570.0,1
599,1,6,9561,877,1,0,0,0,580.0,0
409,1,3,6170,584,1,1,0,1,840.0,1
597,3,7,5098,697,1,0,0,0,150.0,1
508,7,5,0,0,0,0,0,0,1280.0,1
970,3,6,3293,393,1,0,0,0,910.0,1
1058,2,1,10304,906,1,1,0,1,180.0,1
513,3,10,14564,1761,1,0,0,1,400.0,0
104,7,6,0,0,0,0,0,0,390.0,0
89,2,10,7065,723,1,1,0,0,2380.0,1
474,7,4,0,0,0,0,0,0,14810.0,1
252,5,7,9418,775,1,0,0,1,22330.0,1
663,1,12,9319,1213,1,0,0,1,7860.0,0
897,1,5,1850,259,1,0,0,0,3290.0,1
325,4,6,7771,835,1,1,0,0,350.0,1
579,6,3,7976,874,1,0,0,0,20970.0,0
201,6,9,5447,458,1,0,0,0,20260.0,1
519,1,3,4134,471,1,0,0,0,2510.0,1
935,1,8,7303,775,1,1,0,0,22350.0,0
287,4,11,7519,759,1,0,0,0,2740.0,1
948,5,2,5612,1627,1,0,0,0,1430.0,0
472,2,6,3681,561,1,0,0,1,5030.0,0
23,6,2,5326,475,1,0,0,0,4060.0,0
224,4,6,4836,339,1,0,0,0,7930.0,1
480,2,7,5489,665,1,1,0,1,300.0,0
694,5,8,5567,536,1,0,0,1,460.0,1
495,2,7,5843,387,1,1,0,0,5470.0,1
881,4,12,3732,515,1,0,0,0,180.0,1
838,3,2,6997,774,1,0,0,0,6890.0,1
1049,6,8,2750,464,1,0,0,0,370.0,1
791,7,1,0,0,0,0,0,0,5950.0,0
196,1,11,7305,823,1,1,0,0,3850.0,1
725,7,11,0,0,0,0,0,0,17540.0,0
507,6,8,8592,710,1,0,0,0,9070.0,1
392,5,6,8037,786,1,1,0,0,2120.0,0
954,7,10,0,0,0,0,0,0,390.0,1
184,4,12,9252,787,1,1,0,0,3560.0,0
672,1,2,5595,1064,1,0,0,1,240.0,0
691,7,5,0,0,0,0,0,0,3030.0,1
510,7,1,0,0,0,0,0,0,8260.0,0
869,1,10,5280,850,1,0,0,1,230.0,1
159,1,6,12120,910,1,1,0,1,8530.0,0
955,6,8,5706,550,1,0,0,0,1690.0,1
184,3,6,7386,621,1,1,0,0,3560.0,0
342,7,5,0,0,0,0,0,0,15770.0,1
431,1,8,11799,1187,1,1,0,1,4520.0,0
563,4,7,6002,727,1,1,0,1,700.0,1
339,2,1,0,0,0,0,1,1,2280.0,1
1043,6,12,17270,2274,1,0,0,0,420.0,0
789,3,12,0,0,0,0,3,1,9770.0,0
254,2,7,3087,265,1,1,0,0,330.0,1
674,1,4,11253,1160,1,1,0,0,2640.0,1
744,4,7,6672,762,1,0,0,0,1370.0,1
589,4,12,4554,512,1,0,0,0,360.0,1
224,2,3,6087,447,1,0,0,0,7930.0,1
153,6,1,3860,393,1,0,0,0,16240.0,1
319,5,3,8375,978,1,0,0,0,570.0,1
843,4,6,9834,1117,1,1,0,0,60.0,0
893,6,11,8144,1023,1,0,0,0,130.0,1
290,5,5,11111,996,1,1,0,0,4150.0,0
460,3,2,2385,266,1,0,0,0,34050.0,0
943,4,3,6345,563,1,0,0,0,18020.0,0
560,2,11,15434,1693,1,1,0,0,1910.0,0
35,3,11,9994,725,1,1,0,0,7660.0,1
14,7,12,0,0,0,0,0,0,1300.0,1
208,5,7,3317,430,1,1,0,0,300.0,0
139,7,12,0,0,0,0,0,0,1700.0,1
229,4,5,10491,895,1,1,0,0,17410.0,1
569,2,10,4693,711,1,0,0,1,1340.0,0
888,7,7,0,0,0,0,0,0,4450.0,1
286,5,5,4406,442,1,1,0,0,1460.0,0
937,3,7,7757,574,1,1,0,0,2810.0,1
1107,4,4,5117,596,1,0,0,0,1400.0,1
90,4,8,7229,953,1,0,0,1,330.0,0
832,2,11,4499,424,1,0,0,0,5070.0,1
469,6,3,14808,1997,1,0,0,0,710.0,0
190,6,7,5599,520,1,0,0,0,1470.0,1
926,1,9,10475,681,1,1,0,0,5150.0,1
617,1,7,9190,764,1,1,0,1,8940.0,1
112,7,1,0,0,0,0,0,0,1630.0,0
312,2,1,7406,625,1,1,0,1,11300.0,0
523,7,1,0,0,0,0,0,0,50.0,0
460,5,9,4030,351,1,1,0,0,34050.0,0
395,2,12,4503,577,1,0,0,0,3620.0,0
818,1,5,5757,647,1,0,0,0,490.0,1
894,4,8,7909,964,1,1,0,1,190.0,0
568,2,9,3300,303,1,0,0,0,4270.0,1
695,2,7,5717,584,1,1,0,0,550.0,1
1071,6,3,3953,502,1,0,0,0,820.0,1
461,6,7,4837,480,1,0,0,0,1790.0,1
1024,1,1,7470,813,1,1,0,0,1990.0,0
848,1,5,4586,626,1,0,0,0,370.0,1
843,4,12,11256,1183,1,1,0,0,60.0,0
35,6,11,7420,619,1,0,0,0,7660.0,1
521,1,3,3942,376,1,0,0,0,18610.0,1
811,7,4,0,0,0,0,0,0,410.0,0
654,6,4,2808,286,1,0,0,0,6930.0,0
216,1,11,5973,883,1,0,0,0,190.0,1
425,4,10,3589,448,1,1,0,1,1460.0,0
659,2,8,6464,730,1,1,0,1,1590.0,0
309,6,7,4925,442,1,0,0,0,8740.0,1
33,7,12,0,0,0,0,0,0,1320.0,0
989,3,4,6770,673,1,1,0,0,1640.0,1
208,3,5,2802,359,1,1,0,0,300.0,0
92,3,12,10026,734,1,1,0,0,240.0,1
516,6,11,0,0,0,0,1,0,20.0,1
76,4,2,7441,803,1,0,0,0,19960.0,0
746,7,1,0,0,0,0,0,1,4330.0,1
62,7,6,0,0,0,0,0,0,2050.0,0
387,3,1,10456,1219,1,1,0,0,210.0,1
24,6,5,7358,730,1,0,0,0,4590.0,1
286,2,2,3594,395,1,0,0,0,1460.0,0
731,4,6,7062,838,1,0,0,0,15270.0,1
960,3,5,6269,572,1,0,0,0,8990.0,1
567,1,10,4543,653,1,0,0,1,1010.0,1
419,3,3,5223,847,1,1,0,0,1620.0,0
945,2,5,5143,606,1,1,0,0,12480.0,0
839,4,1,0,0,0,0,1,1,240.0,0
303,4,2,6055,702,1,0,0,0,15430.0,1
632,7,4,0,0,0,0,0,0,3350.0,0
85,7,6,12421,1610,1,0,0,0,1870.0,0
934,3,6,5531,603,1,0,0,0,5460.0,1
506,3,8,6341,826,1,0,0,1,1850.0,1
452,4,12,4937,475,1,0,0,0,1850.0,1
725,7,10,0,0,0,0,0,0,17540.0,0
109,3,5,5593,692,1,0,0,0,3300.0,0
83,4,5,3717,327,1,0,0,0,2710.0,0
366,3,3,7139,644,1,1,0,0,6470.0,0
663,4,7,5085,661,1,0,0,0,7860.0,0
582,1,2,9770,1042,1,1,0,0,120.0,0
889,2,2,4717,470,1,1,0,0,18670.0,0
