Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2,Month_binned
1078,3,4779,428,1,0,0,1,670.0,1,"(6,9]"
627,4,6609,601,1,1,0,0,3970.0,0,"(3,6]"
733,3,13850,3160,1,1,0,0,860.0,0,"(0,3]"
885,5,4876,692,1,0,0,0,480.0,0,"(0,3]"
446,2,5747,800,1,1,0,0,340.0,1,"(3,6]"
26,7,0,0,0,0,0,0,2300.0,0,"(3,6]"
483,1,7034,839,1,1,0,1,2310.0,1,"(9,12]"
379,5,3392,441,1,0,0,0,6630.0,0,"(3,6]"
922,5,8156,755,1,1,0,0,2110.0,0,"(0,3]"
697,7,0,0,0,0,0,0,3780.0,1,"(3,6]"
130,1,5821,646,1,1,0,0,900.0,1,"(3,6]"
608,2,8932,1020,1,0,0,0,18370.0,1,"(9,12]"
1010,3,8664,714,1,1,0,0,4610.0,1,"(3,6]"
392,6,5109,493,1,0,0,0,2120.0,0,"(0,3]"
247,6,11956,970,1,0,0,0,70.0,1,"(0,3]"
988,2,4340,684,1,1,0,0,30.0,0,"(0,3]"
744,6,0,0,0,0,0,0,1370.0,1,"(6,9]"
342,4,13411,1036,1,1,0,0,15770.0,1,"(6,9]"
772,5,3013,445,1,0,0,1,1850.0,0,"(0,3]"
114,7,0,0,0,0,0,0,4510.0,1,"(6,9]"
905,1,14597,2042,1,0,0,1,90.0,0,"(9,12]"
51,7,0,0,0,0,0,0,10570.0,1,"(3,6]"
380,4,15092,1533,1,1,0,1,2240.0,1,"(6,9]"
1020,1,10015,1157,1,1,0,0,40.0,0,"(0,3]"
44,7,0,0,0,0,0,0,540.0,0,"(6,9]"
235,4,5347,481,1,0,0,1,5710.0,1,"(6,9]"
297,2,7315,754,1,1,0,0,2300.0,0,"(9,12]"
147,2,6088,695,1,0,0,0,8540.0,0,"(0,3]"
477,4,6177,435,1,1,0,0,770.0,1,"(3,6]"
88,3,9222,858,1,1,0,1,10690.0,0,"(6,9]"
126,5,6710,588,1,1,0,0,3370.0,1,"(0,3]"
529,1,11167,944,1,1,0,0,12920.0,0,"(3,6]"
749,1,5167,708,1,0,0,0,3410.0,1,"(0,3]"
725,3,4816,530,1,0,0,0,17540.0,0,"(3,6]"
460,1,5284,403,1,1,0,0,34050.0,0,"(9,12]"
903,7,0,0,0,0,0,0,7290.0,0,"(3,6]"
459,4,10477,1365,1,1,0,0,250.0,1,"(3,6]"
311,3,10840,1102,1,1,0,0,680.0,0,"(3,6]"
374,2,6650,738,1,1,0,1,1150.0,0,"(6,9]"
945,6,2455,265,1,0,0,0,12480.0,0,"(9,12]"
806,6,7611,528,1,0,0,0,260.0,1,"(3,6]"
1023,7,0,0,0,0,0,0,3740.0,1,"(3,6]"
801,1,5353,479,1,1,0,0,48330.0,0,"(0,3]"
303,4,7701,879,1,1,0,1,15430.0,1,"(3,6]"
195,5,11089,1333,1,1,0,0,220.0,0,"(0,3]"
279,6,10379,792,1,0,0,0,2320.0,1,"(3,6]"
574,2,11684,752,1,1,0,0,4400.0,0,"(6,9]"
309,6,4666,453,1,0,0,0,8740.0,1,"(6,9]"
981,2,5640,598,1,0,0,0,2620.0,0,"(6,9]"
806,4,6881,540,1,1,0,0,260.0,1,"(3,6]"
74,6,4615,662,1,0,0,0,330.0,0,"(3,6]"
160,5,5554,540,1,0,0,0,17110.0,0,"(9,12]"
308,3,7467,866,1,0,0,1,1070.0,1,"(6,9]"
701,6,4651,578,1,0,0,0,1450.0,1,"(3,6]"
1058,4,8028,754,1,1,0,0,180.0,1,"(3,6]"
411,3,6565,545,1,0,0,0,8460.0,0,"(3,6]"
245,5,8877,1000,1,1,0,0,1310.0,0,"(3,6]"
907,4,0,0,0,0,3,1,250.0,0,"(9,12]"
59,4,5653,575,1,1,0,1,2840.0,1,"(9,12]"
583,2,6177,549,1,1,0,0,2640.0,0,"(9,12]"
185,7,0,0,0,0,0,0,1860.0,0,"(6,9]"
153,6,3926,409,1,0,0,0,16240.0,1,"(3,6]"
281,7,0,0,0,0,0,0,6970.0,0,"(3,6]"
240,6,4269,402,1,0,0,0,1110.0,0,"(6,9]"
1053,4,8570,948,1,0,0,1,1710.0,0,"(0,3]"
292,2,5070,739,1,0,0,0,1100.0,0,"(9,12]"
1070,6,6134,761,1,0,0,0,400.0,0,"(3,6]"
952,1,0,0,0,1,1,0,6300.0,0,"(0,3]"
543,2,3973,334,1,1,0,0,1080.0,0,"(3,6]"
317,6,5938,676,1,0,0,0,3140.0,1,"(0,3]"
1064,3,11454,1257,1,1,0,1,420.0,0,"(0,3]"
586,2,6951,1038,1,0,0,1,250.0,0,"(9,12]"
884,5,0,0,0,1,2,1,7550.0,0,"(3,6]"
1089,5,9112,926,1,0,0,1,5220.0,0,"(0,3]"
593,3,7234,1035,1,0,0,0,33060.0,0,"(3,6]"
626,6,7094,657,1,0,0,0,10740.0,0,"(3,6]"
1090,1,8364,936,1,0,0,1,330.0,1,"(9,12]"
649,7,0,0,0,0,0,0,14570.0,0,"(6,9]"
562,7,18876,3166,1,0,0,1,1210.0,0,"(3,6]"
179,2,12691,1315,1,1,0,1,480.0,0,"(3,6]"
1040,3,6233,705,1,0,0,1,4030.0,1,"(6,9]"
832,1,10329,727,1,1,0,1,5070.0,1,"(6,9]"
848,2,5186,670,1,0,0,0,370.0,1,"(3,6]"
531,5,4733,588,1,1,0,0,4030.0,0,"(3,6]"
66,5,8728,717,1,1,0,0,7660.0,1,"(3,6]"
592,4,6387,825,1,1,0,0,2540.0,0,"(6,9]"
980,5,8105,625,1,1,0,0,4420.0,0,"(3,6]"
1085,6,6152,593,1,0,0,0,4030.0,0,"(0,3]"
47,2,7282,935,1,1,0,0,270.0,1,"(0,3]"
82,5,10282,1044,1,1,0,0,22390.0,1,"(0,3]"
463,6,3788,599,1,0,0,0,4160.0,0,"(3,6]"
830,2,6621,588,1,1,0,0,6320.0,1,"(3,6]"
894,1,9897,1386,1,0,0,1,190.0,0,"(9,12]"
580,5,7609,1295,1,1,0,0,170.0,0,"(3,6]"
331,4,8473,1138,1,0,0,0,670.0,1,"(9,12]"
964,2,11664,1567,1,1,0,0,270.0,1,"(0,3]"
1075,1,11070,1092,1,0,0,0,1410.0,0,"(0,3]"
806,3,6551,520,1,0,0,1,260.0,1,"(9,12]"
556,6,4857,556,1,0,0,0,1140.0,0,"(6,9]"
387,5,10280,1480,1,0,0,1,210.0,1,"(0,3]"
237,5,5061,630,1,1,0,0,1420.0,0,"(6,9]"
590,7,0,0,0,0,0,0,4520.0,1,"(0,3]"
113,2,8814,808,1,1,0,0,20930.0,0,"(6,9]"
15,7,0,0,0,0,0,0,4110.0,1,"(0,3]"
825,3,6325,618,1,1,0,0,380.0,1,"(0,3]"
940,2,9297,817,1,1,0,1,6470.0,0,"(6,9]"
579,5,6387,750,1,0,0,0,20970.0,0,"(0,3]"
309,4,7286,596,1,1,0,0,8740.0,1,"(9,12]"
628,1,8435,979,1,1,0,0,2180.0,0,"(9,12]"
469,2,14125,1592,1,1,0,0,710.0,0,"(3,6]"
348,6,8679,720,1,0,0,0,16490.0,1,"(3,6]"
538,3,3311,562,1,0,0,0,990.0,0,"(3,6]"
848,7,0,0,0,0,0,0,370.0,1,"(3,6]"
476,3,4951,615,1,0,0,0,8300.0,0,"(3,6]"
253,7,0,0,0,0,0,0,250.0,1,"(9,12]"
188,3,6169,477,1,1,0,0,850.0,1,"(9,12]"
592,4,5310,658,1,1,0,1,2540.0,0,"(6,9]"
614,3,5509,823,1,0,0,0,1160.0,0,"(3,6]"
1063,3,4750,614,1,1,0,1,6250.0,0,"(3,6]"
681,2,3175,485,1,0,0,1,620.0,1,"(6,9]"
819,2,6883,581,1,1,0,0,720.0,0,"(0,3]"
657,2,5558,831,1,0,0,0,80.0,1,"(3,6]"
162,4,5688,462,1,0,0,0,5340.0,1,"(3,6]"
299,2,7718,907,1,0,0,0,38630.0,0,"(3,6]"
872,4,8268,816,1,0,0,0,3860.0,1,"(0,3]"
902,7,0,0,0,0,0,0,310.0,1,"(3,6]"
265,4,4410,470,1,0,0,1,4580.0,1,"(9,12]"
694,5,6063,609,1,0,0,1,460.0,1,"(3,6]"
506,6,5012,574,1,0,0,0,1850.0,1,"(0,3]"
582,3,5215,738,1,0,0,0,120.0,0,"(6,9]"
624,6,5556,510,1,0,0,0,6920.0,0,"(9,12]"
522,3,6427,553,1,0,0,0,7160.0,1,"(3,6]"
32,7,0,0,0,0,0,0,2910.0,1,"(0,3]"
686,5,6013,769,1,1,0,1,20050.0,0,"(6,9]"
336,4,11450,1739,1,0,0,1,190.0,0,"(6,9]"
917,6,0,0,0,0,1,0,7240.0,0,"(9,12]"
195,2,11708,1391,1,1,0,0,220.0,0,"(3,6]"
1008,6,4668,645,1,0,0,0,30.0,0,"(3,6]"
680,6,6911,979,1,0,0,0,170.0,1,"(9,12]"
864,4,4561,606,1,1,0,0,1020.0,1,"(9,12]"
881,6,2362,390,1,0,0,0,180.0,1,"(0,3]"
280,1,7539,565,1,1,0,0,18640.0,1,"(9,12]"
812,3,4952,669,1,0,0,0,2590.0,0,"(0,3]"
380,1,22538,1910,1,1,0,0,2240.0,1,"(0,3]"
355,2,10803,1244,1,1,0,0,9720.0,0,"(3,6]"
556,1,9681,998,1,1,0,1,1140.0,0,"(6,9]"
1090,5,6436,813,1,0,0,0,330.0,1,"(3,6]"
248,1,9102,1147,1,1,0,0,340.0,1,"(6,9]"
516,6,4515,619,1,0,0,0,20.0,1,"(3,6]"
1002,6,6281,678,1,0,0,0,1130.0,0,"(3,6]"
1096,4,6552,700,1,1,0,0,1130.0,1,"(3,6]"
436,5,7028,729,1,1,0,0,2300.0,0,"(0,3]"
547,7,0,0,0,0,0,0,8990.0,1,"(0,3]"
1085,2,9217,832,1,1,0,0,4030.0,0,"(9,12]"
801,3,5616,524,1,1,0,0,48330.0,0,"(3,6]"
716,5,6569,483,1,1,0,0,3200.0,1,"(0,3]"
625,2,4472,475,1,0,0,0,1170.0,1,"(6,9]"
606,7,0,0,0,0,0,0,2260.0,0,"(3,6]"
85,7,11525,1632,1,0,0,0,1870.0,0,"(9,12]"
1108,5,5080,543,1,0,0,1,540.0,0,"(0,3]"
359,4,8661,748,1,1,0,0,4370.0,0,"(9,12]"
782,3,4054,409,1,0,0,1,5390.0,1,"(9,12]"
804,6,6564,543,1,0,0,0,2100.0,1,"(0,3]"
300,2,5537,739,1,0,0,0,120.0,1,"(9,12]"
872,6,6778,644,1,0,0,0,3860.0,1,"(9,12]"
748,2,4089,405,1,0,0,0,2380.0,1,"(6,9]"
905,2,6221,1004,1,0,0,0,90.0,0,"(3,6]"
1103,2,5088,366,1,1,0,0,1340.0,1,"(0,3]"
234,4,7359,820,1,0,0,0,4370.0,0,"(0,3]"
1059,5,8764,1264,1,1,0,1,3380.0,0,"(3,6]"
517,7,0,0,0,0,0,0,22490.0,0,"(9,12]"
765,1,10645,815,1,1,0,1,25430.0,1,"(3,6]"
128,5,7505,599,1,0,0,0,2000.0,1,"(9,12]"
954,6,3913,557,1,0,0,0,390.0,1,"(6,9]"
463,3,5505,955,1,0,0,0,4160.0,0,"(3,6]"
954,4,0,0,0,0,1,0,390.0,1,"(9,12]"
867,4,4344,433,1,0,0,0,21810.0,0,"(3,6]"
172,7,0,0,0,0,0,0,110.0,1,"(3,6]"
7,2,6480,793,1,0,0,0,24000.0,0,"(0,3]"
804,7,0,0,0,0,0,0,2100.0,1,"(0,3]"
599,7,0,0,0,0,0,0,580.0,0,"(6,9]"
730,2,5830,769,1,0,0,0,1190.0,0,"(6,9]"
423,2,10514,2034,1,0,0,1,1270.0,0,"(3,6]"
239,1,4808,410,1,0,0,0,610.0,0,"(9,12]"
374,1,12502,1254,1,1,0,0,1150.0,0,"(9,12]"
116,3,7823,799,1,0,0,0,680.0,0,"(3,6]"
681,4,1687,287,1,0,0,0,620.0,1,"(0,3]"
907,2,6147,834,1,0,0,0,250.0,0,"(9,12]"
389,6,8071,1026,1,0,0,0,6690.0,0,"(3,6]"
656,2,3235,400,1,0,0,0,410.0,1,"(3,6]"
895,5,9176,857,1,0,0,0,4150.0,0,"(9,12]"
846,2,10543,920,1,1,0,0,8860.0,1,"(0,3]"
1050,7,0,0,0,0,0,0,13170.0,1,"(0,3]"
446,5,5156,676,1,1,0,0,340.0,1,"(3,6]"
541,5,4841,677,1,0,0,0,650.0,0,"(0,3]"
456,4,6036,903,1,1,0,0,140.0,0,"(9,12]"
318,2,7827,639,1,1,0,0,32330.0,0,"(3,6]"
852,5,4890,615,1,1,0,0,940.0,1,"(0,3]"
1014,1,12858,1504,1,0,0,1,210.0,1,"(6,9]"
937,4,7493,564,1,1,0,0,2810.0,1,"(9,12]"
339,1,0,0,0,0,1,0,2280.0,1,"(3,6]"
550,5,4920,452,1,0,0,0,50.0,0,"(6,9]"
564,5,6515,553,1,1,0,0,6540.0,1,"(3,6]"
247,4,6804,582,1,0,0,0,70.0,1,"(6,9]"
975,4,8351,824,1,1,0,1,9630.0,1,"(9,12]"
999,3,8508,711,1,0,0,0,15140.0,1,"(3,6]"
816,7,0,0,0,0,0,0,460.0,0,"(0,3]"
931,6,1971,228,1,0,0,0,1480.0,1,"(0,3]"
362,2,8104,1083,1,0,0,1,340.0,0,"(9,12]"
1061,7,0,0,0,0,0,0,8110.0,0,"(0,3]"
215,6,7296,550,1,0,0,0,150.0,1,"(0,3]"
430,5,9895,800,1,1,0,0,12870.0,0,"(3,6]"
1013,1,5903,581,1,1,0,0,630.0,1,"(3,6]"
402,5,6363,673,1,1,0,0,5830.0,1,"(6,9]"
553,7,0,0,0,0,0,0,3040.0,1,"(0,3]"
1082,4,7271,1126,1,1,0,1,440.0,0,"(6,9]"
183,3,4891,595,1,0,0,1,9670.0,0,"(3,6]"
861,1,0,0,0,0,0,0,740.0,1,"(0,3]"
1063,4,5430,678,1,1,0,0,6250.0,0,"(3,6]"
251,4,20500,2549,1,1,0,0,340.0,0,"(3,6]"
149,5,4503,466,1,0,0,0,2610.0,1,"(0,3]"
188,2,5993,479,1,1,0,0,850.0,1,"(9,12]"
143,3,5598,554,1,0,0,0,2930.0,0,"(3,6]"
1055,5,6561,909,1,0,0,0,1980.0,0,"(9,12]"
951,1,9718,852,1,1,0,0,710.0,1,"(9,12]"
518,2,5509,469,1,1,0,0,3330.0,1,"(3,6]"
756,2,13777,1971,1,1,0,0,50.0,1,"(3,6]"
425,1,3128,369,1,0,0,0,1460.0,0,"(3,6]"
431,5,6874,839,1,0,0,1,4520.0,0,"(6,9]"
59,7,0,0,0,0,0,0,2840.0,1,"(6,9]"
602,7,0,0,0,0,0,0,2710.0,1,"(0,3]"
846,3,9304,777,1,1,0,0,8860.0,1,"(0,3]"
1106,1,6632,710,1,1,0,0,5330.0,1,"(3,6]"
1023,6,5386,687,1,0,0,0,3740.0,1,"(3,6]"
1096,7,0,0,0,0,0,0,1130.0,1,"(9,12]"
220,5,4264,611,1,0,0,0,1000.0,0,"(3,6]"
1085,3,7277,779,1,0,0,0,4030.0,0,"(6,9]"
493,7,0,0,0,0,0,0,1150.0,1,"(3,6]"
328,5,5333,662,1,0,0,0,3130.0,0,"(3,6]"
1083,3,6420,394,1,1,0,0,11540.0,1,"(3,6]"
1095,5,5259,787,1,0,0,1,690.0,1,"(9,12]"
440,6,3363,396,1,0,0,0,3900.0,1,"(0,3]"
1115,6,7841,536,1,0,0,0,5350.0,1,"(0,3]"
589,3,4490,537,1,0,0,0,360.0,1,"(9,12]"
8,4,8282,939,1,1,0,0,7520.0,0,"(0,3]"
903,7,0,0,0,0,0,0,7290.0,0,"(6,9]"
787,2,12073,1198,1,1,0,0,3210.0,0,"(3,6]"
954,3,5750,874,1,0,0,0,390.0,1,"(9,12]"
760,7,0,0,0,0,0,0,560.0,0,"(3,6]"
29,4,0,0,0,0,1,0,2170.0,0,"(3,6]"
837,1,3337,484,1,0,0,0,14600.0,0,"(3,6]"
882,3,4887,716,1,0,0,0,30.0,0,"(0,3]"
188,1,4830,423,1,0,0,0,850.0,1,"(3,6]"
11,3,8625,1154,1,1,0,0,960.0,1,"(0,3]"
899,2,6673,682,1,1,0,1,2590.0,1,"(6,9]"
499,6,3631,533,1,0,0,0,450.0,1,"(6,9]"
439,5,9557,1092,1,1,0,0,1350.0,0,"(9,12]"
903,7,0,0,0,0,0,0,7290.0,0,"(0,3]"
1112,5,7373,725,1,0,0,0,1880.0,0,"(0,3]"
740,3,3687,314,1,0,0,0,6400.0,0,"(0,3]"
226,2,5946,667,1,0,0,0,450.0,0,"(3,6]"
448,6,5686,495,1,0,0,0,3970.0,0,"(0,3]"
424,5,6228,752,1,1,0,0,1250.0,1,"(0,3]"
1107,7,0,0,0,0,0,0,1400.0,1,"(0,3]"
641,4,5009,573,1,0,0,0,610.0,1,"(6,9]"
164,4,6593,683,1,1,0,0,1160.0,1,"(0,3]"
984,3,7837,850,1,1,0,0,440.0,1,"(0,3]"
935,3,5379,550,1,1,0,0,22350.0,0,"(0,3]"
375,1,7106,673,1,0,0,0,15710.0,1,"(0,3]"
225,4,4435,553,1,1,0,0,10180.0,0,"(3,6]"
327,3,8860,1015,1,1,0,0,1390.0,0,"(9,12]"
116,6,6305,619,1,0,0,0,680.0,0,"(3,6]"
969,5,8679,1024,1,1,0,0,600.0,1,"(0,3]"
271,1,0,0,0,0,1,1,420.0,1,"(3,6]"
750,5,4166,352,1,0,0,0,8670.0,1,"(9,12]"
814,5,8806,739,1,1,0,0,24530.0,0,"(0,3]"
843,3,13261,1440,1,1,0,0,60.0,0,"(3,6]"
639,4,4718,465,1,1,0,1,7780.0,0,"(6,9]"
601,6,5120,448,1,0,0,0,8220.0,1,"(9,12]"
96,7,0,0,0,0,0,0,8780.0,1,"(6,9]"
220,2,6512,772,1,1,0,0,1000.0,0,"(0,3]"
316,5,9318,878,1,1,0,1,9000.0,0,"(9,12]"
695,2,4321,484,1,0,0,0,550.0,1,"(0,3]"
706,6,6131,566,1,0,0,0,7830.0,1,"(0,3]"
424,4,6332,724,1,1,0,0,1250.0,1,"(6,9]"
567,2,7383,854,1,1,0,0,1010.0,1,"(0,3]"
771,2,5530,622,1,0,0,0,20640.0,0,"(3,6]"
293,5,5804,786,1,1,0,0,140.0,0,"(9,12]"
498,7,0,0,0,0,0,0,990.0,1,"(3,6]"
846,4,0,0,0,0,3,1,8860.0,1,"(9,12]"
416,3,9065,1216,1,0,0,0,4650.0,0,"(3,6]"
362,4,10936,1396,1,1,0,1,340.0,0,"(3,6]"
961,1,8965,780,1,1,0,1,9430.0,0,"(6,9]"
323,1,10650,779,1,1,0,0,8400.0,1,"(3,6]"
760,6,8121,1379,1,0,0,0,560.0,0,"(6,9]"
95,1,10282,1065,1,1,0,0,1890.0,0,"(3,6]"
814,4,7507,661,1,0,0,0,24530.0,0,"(0,3]"
216,1,0,0,0,0,1,0,190.0,1,"(3,6]"
1013,4,3161,391,1,0,0,1,630.0,1,"(0,3]"
842,4,17201,1145,1,1,0,0,1200.0,0,"(9,12]"
744,6,6975,820,1,0,0,0,1370.0,1,"(0,3]"
382,2,8884,667,1,1,0,1,26130.0,0,"(6,9]"
337,2,3537,298,1,0,0,0,10600.0,1,"(0,3]"
527,1,8861,920,1,0,0,0,5830.0,0,"(3,6]"
703,5,2356,290,1,0,0,1,80.0,0,"(6,9]"
854,7,0,0,0,0,0,0,4770.0,1,"(0,3]"
797,7,0,0,0,0,0,0,2090.0,1,"(0,3]"
1014,3,13626,1557,1,1,0,0,210.0,1,"(0,3]"
908,5,4196,378,1,0,0,0,1980.0,1,"(0,3]"
280,1,0,0,0,0,1,0,18640.0,1,"(3,6]"
843,1,7909,952,1,0,0,0,60.0,0,"(0,3]"
436,1,8624,903,1,1,0,0,2300.0,0,"(9,12]"
375,3,10311,895,1,1,0,1,15710.0,1,"(6,9]"
698,2,12545,1638,1,0,0,0,1790.0,0,"(0,3]"
685,7,0,0,0,0,0,0,650.0,1,"(3,6]"
631,5,0,0,0,0,3,1,2870.0,1,"(9,12]"
589,7,0,0,0,0,0,0,360.0,1,"(9,12]"
642,2,3583,500,1,0,0,0,530.0,1,"(3,6]"
857,5,6834,910,1,1,0,0,6270.0,1,"(0,3]"
122,3,9314,1085,1,1,0,1,58260.0,0,"(3,6]"
630,6,2564,298,1,0,0,0,1690.0,0,"(0,3]"
276,5,4319,576,1,0,0,0,2960.0,1,"(3,6]"
634,5,6053,684,1,0,0,1,18610.0,0,"(6,9]"
298,5,9827,831,1,1,0,0,19840.0,0,"(6,9]"
926,6,5528,490,1,0,0,0,5150.0,1,"(0,3]"
91,1,4156,550,1,0,0,1,2410.0,1,"(9,12]"
929,4,5353,623,1,1,0,0,4820.0,0,"(0,3]"
991,5,6193,550,1,0,0,0,1010.0,0,"(9,12]"
732,3,7164,752,1,1,0,1,35280.0,0,"(0,3]"
552,3,6084,690,1,0,0,0,4260.0,1,"(0,3]"
73,1,4198,497,1,0,0,0,1650.0,0,"(0,3]"
300,2,8599,1072,1,1,0,0,120.0,1,"(0,3]"
341,5,5376,763,1,0,0,0,190.0,0,"(6,9]"
996,5,4725,607,1,0,0,0,2870.0,1,"(6,9]"
948,6,5282,1352,1,0,0,0,1430.0,0,"(6,9]"
72,3,3905,454,1,0,0,1,2200.0,1,"(3,6]"
909,7,0,0,0,0,0,0,1680.0,1,"(0,3]"
958,5,4305,572,1,1,0,0,440.0,0,"(3,6]"
95,6,5314,568,1,0,0,0,1890.0,0,"(0,3]"
10,2,4394,543,1,0,0,0,3160.0,0,"(6,9]"
731,2,7031,762,1,0,0,1,15270.0,1,"(6,9]"
686,4,5200,775,1,0,0,0,20050.0,0,"(6,9]"
323,3,7005,578,1,1,0,0,8400.0,1,"(0,3]"
807,2,7867,843,1,0,0,0,3870.0,0,"(6,9]"
769,2,11261,3377,1,1,0,0,840.0,1,"(3,6]"
865,7,0,0,0,0,0,0,2640.0,0,"(0,3]"
1047,3,4135,461,1,0,0,0,3750.0,1,"(3,6]"
957,6,5747,588,1,0,0,0,1420.0,0,"(9,12]"
1086,6,6712,700,1,0,0,1,180.0,1,"(6,9]"
93,5,6255,684,1,0,0,1,16690.0,1,"(6,9]"
509,2,4238,419,1,0,0,0,4740.0,1,"(0,3]"
1046,3,16005,983,1,1,0,0,29070.0,0,"(9,12]"
241,1,13103,1319,1,0,0,1,780.0,0,"(9,12]"
367,7,0,0,0,0,0,0,2640.0,0,"(9,12]"
249,3,5416,516,1,1,0,0,18010.0,0,"(3,6]"
476,7,0,0,0,0,0,0,8300.0,0,"(9,12]"
341,3,4112,570,1,0,0,0,190.0,0,"(0,3]"
46,3,3823,550,1,0,0,0,1200.0,1,"(3,6]"
685,4,6704,586,1,1,0,0,650.0,1,"(3,6]"
600,5,8084,683,1,1,0,0,17340.0,1,"(3,6]"
1031,1,6853,598,1,1,0,0,590.0,0,"(9,12]"
80,1,9885,705,1,1,0,0,7910.0,0,"(6,9]"
86,6,4061,529,1,0,0,0,480.0,1,"(3,6]"
695,5,0,0,0,0,3,1,550.0,1,"(9,12]"
303,6,4494,528,1,0,0,0,15430.0,1,"(6,9]"
1026,2,12234,1450,1,1,0,1,450.0,1,"(6,9]"
513,1,15967,1895,1,0,0,0,400.0,0,"(6,9]"
439,6,6110,787,1,0,0,0,1350.0,0,"(0,3]"
153,1,11093,861,1,1,0,0,16240.0,1,"(3,6]"
541,6,6207,903,1,0,0,0,650.0,0,"(3,6]"
948,5,0,0,0,1,0,0,1430.0,0,"(3,6]"
294,1,6761,868,1,1,0,0,3150.0,0,"(3,6]"
592,2,5548,710,1,1,0,1,2540.0,0,"(0,3]"
221,6,4101,463,1,0,0,0,13530.0,0,"(6,9]"
902,2,6041,687,1,1,0,0,310.0,1,"(3,6]"
614,1,6312,936,1,0,0,0,1160.0,0,"(0,3]"
1022,6,7572,884,1,0,0,0,1520.0,0,"(3,6]"
497,4,9101,1118,1,1,0,1,1610.0,0,"(6,9]"
461,3,5997,529,1,1,0,0,1790.0,1,"(3,6]"
1,7,0,0,0,0,0,1,1270.0,0,"(9,12]"
614,4,6665,839,1,0,0,0,1160.0,0,"(9,12]"
284,6,5179,477,1,0,0,0,1290.0,1,"(0,3]"
866,3,6038,450,1,1,0,1,9680.0,1,"(0,3]"
1077,4,3675,460,1,0,0,1,3750.0,1,"(0,3]"
355,4,12807,1480,1,1,0,0,9720.0,0,"(3,6]"
105,2,3702,387,1,1,0,1,6190.0,1,"(6,9]"
961,2,5792,612,1,0,0,0,9430.0,0,"(9,12]"
536,3,6824,771,1,0,0,0,4700.0,1,"(3,6]"
1088,5,7588,663,1,1,0,0,4300.0,1,"(3,6]"
815,3,8180,868,1,0,0,1,590.0,1,"(3,6]"
796,2,0,0,0,0,1,1,7180.0,0,"(0,3]"
1037,2,0,0,0,0,1,1,150.0,0,"(0,3]"
33,5,6797,749,1,0,0,0,1320.0,0,"(0,3]"
1017,3,6179,909,1,0,0,0,110.0,0,"(3,6]"
1016,7,0,0,0,0,0,0,550.0,1,"(3,6]"
676,7,10585,1799,1,0,0,0,1410.0,0,"(0,3]"
401,1,8975,854,1,1,0,0,9200.0,1,"(3,6]"
721,6,7482,778,1,0,0,0,3590.0,1,"(0,3]"
73,6,2554,253,1,0,0,0,1650.0,0,"(6,9]"
210,7,0,0,0,0,0,0,970.0,1,"(3,6]"
592,3,0,0,0,0,1,1,2540.0,0,"(0,3]"
460,6,1360,146,1,0,0,0,34050.0,0,"(6,9]"
833,1,4565,484,1,0,0,0,3290.0,1,"(3,6]"
806,3,5099,460,1,0,0,1,260.0,1,"(3,6]"
989,1,4441,555,1,0,0,0,1640.0,1,"(3,6]"
214,4,9263,668,1,1,0,1,8650.0,1,"(9,12]"
853,2,9895,1165,1,0,0,1,14040.0,0,"(3,6]"
411,2,5490,501,1,0,0,0,8460.0,0,"(6,9]"
552,7,0,0,0,0,0,0,4260.0,1,"(3,6]"
715,7,0,0,0,0,0,0,14810.0,0,"(3,6]"
130,6,4224,505,1,0,0,0,900.0,1,"(0,3]"
887,7,0,0,0,0,0,0,19700.0,1,"(0,3]"
435,3,1891,240,1,0,0,1,910.0,0,"(9,12]"
954,1,5607,804,1,0,0,0,390.0,1,"(0,3]"
455,4,6110,395,1,1,0,0,7660.0,0,"(0,3]"
361,1,4172,486,1,0,0,0,4490.0,1,"(6,9]"
966,5,5946,716,1,1,0,0,760.0,0,"(9,12]"
732,1,10197,1064,1,1,0,1,35280.0,0,"(6,9]"
69,2,7383,1066,1,0,0,0,1130.0,1,"(3,6]"
663,3,4263,584,1,1,0,0,7860.0,0,"(9,12]"
120,4,7756,636,1,1,0,0,2290.0,1,"(0,3]"
122,1,9397,1035,1,1,0,1,58260.0,0,"(9,12]"
42,7,0,0,0,0,0,0,290.0,1,"(0,3]"
59,1,4894,589,1,0,0,0,2840.0,1,"(3,6]"
961,3,5749,619,1,1,0,0,9430.0,0,"(3,6]"
1038,4,5746,496,1,1,0,0,17290.0,0,"(0,3]"
245,3,8798,1069,1,0,0,0,1310.0,0,"(9,12]"
301,7,0,0,0,0,0,0,4510.0,0,"(6,9]"
959,4,7252,749,1,1,0,1,1060.0,0,"(3,6]"
748,3,4285,376,1,0,0,0,2380.0,1,"(3,6]"
961,6,5675,583,1,0,0,0,9430.0,0,"(0,3]"
788,5,15222,1526,1,0,0,1,1530.0,0,"(3,6]"
1107,5,4975,573,1,0,0,0,1400.0,1,"(0,3]"
200,1,9106,1107,1,1,0,1,1650.0,0,"(6,9]"
537,3,4972,570,1,1,0,0,600.0,1,"(9,12]"
1078,6,5579,471,1,0,0,0,670.0,1,"(6,9]"
649,2,5937,510,1,1,0,0,14570.0,0,"(9,12]"
957,2,10200,1027,1,1,0,0,1420.0,0,"(6,9]"
