Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Promo2,CompetitionDistance_binned
15,7,1,0,0,0,0,0,0,1,"(4095,4135]"
825,3,1,6325,618,1,1,0,0,1,"(375,385]"
940,2,7,9297,817,1,1,0,1,0,"(6445,6475]"
579,5,1,6387,750,1,0,0,0,0,"(20785,21170]"
309,4,11,7286,596,1,1,0,0,1,"(8705,8820]"
628,1,10,8435,979,1,1,0,0,0,"(2175,2185]"
469,2,4,14125,1592,1,1,0,0,0,"(705,715]"
348,6,5,8679,720,1,0,0,0,1,"(16455,16625]"
538,3,4,3311,562,1,0,0,0,0,"(985,995]"
848,7,5,0,0,0,0,0,0,1,"(365,375]"
476,3,6,4951,615,1,0,0,0,0,"(8255,8350]"
253,7,11,0,0,0,0,0,0,1,"(245,255]"
188,3,10,6169,477,1,1,0,0,1,"(845,855]"
592,4,7,5310,658,1,1,0,1,0,"(2520,2570]"
614,3,5,5509,823,1,0,0,0,0,"(1155,1165]"
1063,3,4,4750,614,1,1,0,1,0,"(6085,6260]"
681,2,8,3175,485,1,0,0,1,1,"(615,625]"
819,2,1,6883,581,1,1,0,0,0,"(715,725]"
657,2,4,5558,831,1,0,0,0,1,"(75,85]"
162,4,6,5688,462,1,0,0,0,1,"(5335,5345]"
299,2,5,7718,907,1,0,0,0,0,"(37520,40700]"
872,4,3,8268,816,1,0,0,0,1,"(3855,3865]"
902,7,6,0,0,0,0,0,0,1,"(305,315]"
265,4,10,4410,470,1,0,0,1,1,"(4575,4585]"
694,5,4,6063,609,1,0,0,1,1,"(455,465]"
506,6,3,5012,574,1,0,0,0,1,"(1845,1855]"
582,3,7,5215,738,1,0,0,0,0,"(115,125]"
624,6,12,5556,510,1,0,0,0,0,"(6895,6925]"
522,3,4,6427,553,1,0,0,0,1,"(7065,7175]"
32,7,3,0,0,0,0,0,0,1,"(2905,2925]"
686,5,8,6013,769,1,1,0,1,0,"(20005,20325]"
336,4,8,11450,1739,1,0,0,1,0,"(185,195]"
917,6,11,0,0,0,0,1,0,0,"(7175,7265]"
195,2,4,11708,1391,1,1,0,0,0,"(215,225]"
1008,6,4,4668,645,1,0,0,0,0,"(25,35]"
680,6,11,6911,979,1,0,0,0,1,"(165,175]"
864,4,12,4561,606,1,1,0,0,1,"(1015,1050]"
881,6,2,2362,390,1,0,0,0,1,"(175,185]"
280,1,10,7539,565,1,1,0,0,1,"(18575,18645]"
812,3,1,4952,669,1,0,0,0,0,"(2570,2600]"
380,1,2,22538,1910,1,1,0,0,1,"(2235,2250]"
355,2,4,10803,1244,1,1,0,0,0,"(9715,9745]"
556,1,7,9681,998,1,1,0,1,0,"(1135,1145]"
1090,5,5,6436,813,1,0,0,0,1,"(325,335]"
248,1,9,9102,1147,1,1,0,0,1,"(335,345]"
516,6,4,4515,619,1,0,0,0,1,"(20,25]"
1002,6,6,6281,678,1,0,0,0,0,"(1125,1135]"
1096,4,5,6552,700,1,1,0,0,1,"(1125,1135]"
436,5,1,7028,729,1,1,0,0,0,"(2295,2305]"
547,7,2,0,0,0,0,0,0,1,"(8985,8995]"
1085,2,11,9217,832,1,1,0,0,0,"(4000,4035]"
801,3,6,5616,524,1,1,0,0,0,"(47460,53295]"
716,5,1,6569,483,1,1,0,0,1,"(3185,3205]"
625,2,8,4472,475,1,0,0,0,1,"(1165,1175]"
606,7,4,0,0,0,0,0,0,0,"(2250,2265]"
85,7,11,11525,1632,1,0,0,0,0,"(1865,1875]"
1108,5,2,5080,543,1,0,0,1,0,"(535,545]"
359,4,10,8661,748,1,1,0,0,0,"(4365,4375]"
782,3,10,4054,409,1,0,0,1,1,"(5370,5415]"
804,6,1,6564,543,1,0,0,0,1,"(2095,2105]"
300,2,11,5537,739,1,0,0,0,1,"(115,125]"
872,6,10,6778,644,1,0,0,0,1,"(3855,3865]"
748,2,7,4089,405,1,0,0,0,1,"(2375,2385]"
905,2,6,6221,1004,1,0,0,0,0,"(85,95]"
1103,2,3,5088,366,1,1,0,0,1,"(1330,1345]"
234,4,1,7359,820,1,0,0,0,0,"(4365,4375]"
1059,5,6,8764,1264,1,1,0,1,0,"(3375,3400]"
517,7,10,0,0,0,0,0,0,0,"(22415,22525]"
765,1,5,10645,815,1,1,0,1,1,"(25395,26470]"
128,5,11,7505,599,1,0,0,0,1,"(1995,2010]"
954,6,7,3913,557,1,0,0,0,1,"(385,395]"
463,3,6,5505,955,1,0,0,0,0,"(4155,4170]"
954,4,10,0,0,0,0,1,0,1,"(385,395]"
867,4,6,4344,433,1,0,0,0,0,"(21800,22340]"
172,7,5,0,0,0,0,0,0,1,"(105,115]"
7,2,1,6480,793,1,0,0,0,0,"(23375,24265]"
804,7,3,0,0,0,0,0,0,1,"(2095,2105]"
599,7,8,0,0,0,0,0,0,0,"(575,585]"
730,2,7,5830,769,1,0,0,0,0,"(1185,1195]"
423,2,6,10514,2034,1,0,0,1,0,"(1265,1275]"
239,1,11,4808,410,1,0,0,0,0,"(605,615]"
374,1,12,12502,1254,1,1,0,0,0,"(1145,1155]"
116,3,5,7823,799,1,0,0,0,0,"(675,685]"
681,4,2,1687,287,1,0,0,0,1,"(615,625]"
907,2,11,6147,834,1,0,0,0,0,"(245,255]"
389,6,4,8071,1026,1,0,0,0,0,"(6685,6700]"
656,2,6,3235,400,1,0,0,0,1,"(405,415]"
895,5,12,9176,857,1,0,0,0,0,"(4145,4155]"
846,2,1,10543,920,1,1,0,0,1,"(8820,8870]"
1050,7,3,0,0,0,0,0,0,1,"(13155,13360]"
446,5,4,5156,676,1,1,0,0,1,"(335,345]"
541,5,3,4841,677,1,0,0,0,0,"(645,655]"
456,4,10,6036,903,1,1,0,0,0,"(135,145]"
318,2,6,7827,639,1,1,0,0,0,"(32035,32695]"
852,5,1,4890,615,1,1,0,0,1,"(930,950]"
1014,1,9,12858,1504,1,0,0,1,1,"(205,215]"
937,4,11,7493,564,1,1,0,0,1,"(2795,2830]"
339,1,6,0,0,0,0,1,0,1,"(2275,2285]"
550,5,7,4920,452,1,0,0,0,0,"(45,55]"
564,5,4,6515,553,1,1,0,0,1,"(6510,6590]"
247,4,7,6804,582,1,0,0,0,1,"(65,75]"
975,4,10,8351,824,1,1,0,1,1,"(9605,9655]"
999,3,5,8508,711,1,0,0,0,1,"(15045,15155]"
816,7,2,0,0,0,0,0,0,0,"(455,465]"
931,6,1,1971,228,1,0,0,0,1,"(1475,1485]"
362,2,10,8104,1083,1,0,0,1,0,"(335,345]"
1061,7,3,0,0,0,0,0,0,0,"(8085,8125]"
215,6,2,7296,550,1,0,0,0,1,"(145,155]"
430,5,5,9895,800,1,1,0,0,0,"(12735,12895]"
1013,1,5,5903,581,1,1,0,0,1,"(625,635]"
402,5,9,6363,673,1,1,0,0,1,"(5815,5835]"
553,7,3,0,0,0,0,0,0,1,"(3025,3045]"
1082,4,8,7271,1126,1,1,0,1,0,"(435,445]"
183,3,6,4891,595,1,0,0,1,0,"(9655,9715]"
861,1,2,0,0,0,0,0,0,1,"(735,750]"
1063,4,4,5430,678,1,1,0,0,0,"(6085,6260]"
251,4,5,20500,2549,1,1,0,0,0,"(335,345]"
149,5,2,4503,466,1,0,0,0,1,"(2600,2615]"
188,2,11,5993,479,1,1,0,0,1,"(845,855]"
143,3,6,5598,554,1,0,0,0,0,"(2925,2955]"
1055,5,11,6561,909,1,0,0,0,0,"(1975,1985]"
951,1,10,9718,852,1,1,0,0,1,"(705,715]"
518,2,5,5509,469,1,1,0,0,1,"(3325,3345]"
756,2,4,13777,1971,1,1,0,0,1,"(45,55]"
425,1,6,3128,369,1,0,0,0,0,"(1455,1465]"
431,5,8,6874,839,1,0,0,1,0,"(4515,4545]"
59,7,7,0,0,0,0,0,0,1,"(2830,2845]"
602,7,3,0,0,0,0,0,0,1,"(2705,2715]"
846,3,3,9304,777,1,1,0,0,1,"(8820,8870]"
1106,1,5,6632,710,1,1,0,0,1,"(5295,5335]"
1023,6,4,5386,687,1,0,0,0,1,"(3730,3745]"
1096,7,11,0,0,0,0,0,0,1,"(1125,1135]"
220,5,5,4264,611,1,0,0,0,0,"(995,1005]"
1085,3,8,7277,779,1,0,0,0,0,"(4000,4035]"
493,7,5,0,0,0,0,0,0,1,"(1145,1155]"
328,5,5,5333,662,1,0,0,0,0,"(3120,3135]"
1083,3,5,6420,394,1,1,0,0,1,"(11435,11745]"
1095,5,12,5259,787,1,0,0,1,1,"(685,695]"
440,6,2,3363,396,1,0,0,0,1,"(3895,3905]"
1115,6,3,7841,536,1,0,0,0,1,"(5345,5370]"
589,3,10,4490,537,1,0,0,0,1,"(355,365]"
8,4,3,8282,939,1,1,0,0,0,"(7495,7535]"
903,7,8,0,0,0,0,0,0,0,"(7285,7315]"
787,2,4,12073,1198,1,1,0,0,0,"(3205,3245]"
954,3,11,5750,874,1,0,0,0,1,"(385,395]"
760,7,5,0,0,0,0,0,0,0,"(555,565]"
29,4,5,0,0,0,0,1,0,0,"(2155,2175]"
837,1,4,3337,484,1,0,0,0,0,"(14585,14610]"
882,3,3,4887,716,1,0,0,0,0,"(25,35]"
188,1,6,4830,423,1,0,0,0,1,"(845,855]"
11,3,3,8625,1154,1,1,0,0,1,"(950,965]"
899,2,8,6673,682,1,1,0,1,1,"(2570,2600]"
499,6,8,3631,533,1,0,0,0,1,"(445,455]"
439,5,12,9557,1092,1,1,0,0,0,"(1345,1355]"
903,7,2,0,0,0,0,0,0,0,"(7285,7315]"
1112,5,1,7373,725,1,0,0,0,0,"(1875,1885]"
740,3,3,3687,314,1,0,0,0,0,"(6380,6445]"
226,2,5,5946,667,1,0,0,0,0,"(445,455]"
448,6,3,5686,495,1,0,0,0,0,"(3945,4000]"
424,5,3,6228,752,1,1,0,0,1,"(1235,1265]"
1107,7,3,0,0,0,0,0,0,1,"(1395,1405]"
641,4,9,5009,573,1,0,0,0,1,"(605,615]"
164,4,3,6593,683,1,1,0,0,1,"(1155,1165]"
984,3,3,7837,850,1,1,0,0,1,"(435,445]"
935,3,1,5379,550,1,1,0,0,0,"(22340,22370]"
375,1,1,7106,673,1,0,0,0,1,"(15705,15715]"
225,4,4,4435,553,1,1,0,0,0,"(10030,10245]"
327,3,10,8860,1015,1,1,0,0,0,"(1380,1395]"
116,6,6,6305,619,1,0,0,0,0,"(675,685]"
969,5,2,8679,1024,1,1,0,0,1,"(595,605]"
271,1,5,0,0,0,0,1,1,1,"(415,425]"
750,5,10,4166,352,1,0,0,0,1,"(8660,8705]"
814,5,1,8806,739,1,1,0,0,0,"(24265,25065]"
843,3,4,13261,1440,1,1,0,0,0,"(55,65]"
639,4,7,4718,465,1,1,0,1,0,"(7730,7805]"
601,6,11,5120,448,1,0,0,0,1,"(8205,8255]"
96,7,9,0,0,0,0,0,0,1,"(8705,8820]"
220,2,2,6512,772,1,1,0,0,0,"(995,1005]"
316,5,10,9318,878,1,1,0,1,0,"(8995,9135]"
695,2,2,4321,484,1,0,0,0,1,"(545,555]"
706,6,3,6131,566,1,0,0,0,1,"(7805,7845]"
424,4,7,6332,724,1,1,0,0,1,"(1235,1265]"
567,2,2,7383,854,1,1,0,0,1,"(1005,1015]"
771,2,6,5530,622,1,0,0,0,0,"(20630,20785]"
293,5,11,5804,786,1,1,0,0,0,"(135,145]"
498,7,5,0,0,0,0,0,0,1,"(985,995]"
846,4,12,0,0,0,0,3,1,1,"(8820,8870]"
416,3,6,9065,1216,1,0,0,0,0,"(4600,4655]"
362,4,4,10936,1396,1,1,0,1,0,"(335,345]"
961,1,7,8965,780,1,1,0,1,0,"(9395,9495]"
323,1,4,10650,779,1,1,0,0,1,"(8350,8430]"
760,6,8,8121,1379,1,0,0,0,0,"(555,565]"
95,1,4,10282,1065,1,1,0,0,0,"(1885,1905]"
814,4,2,7507,661,1,0,0,0,0,"(24265,25065]"
216,1,5,0,0,0,0,1,0,1,"(185,195]"
1013,4,1,3161,391,1,0,0,1,1,"(625,635]"
842,4,11,17201,1145,1,1,0,0,0,"(1195,1205]"
744,6,3,6975,820,1,0,0,0,1,"(1365,1380]"
382,2,7,8884,667,1,1,0,1,0,"(25395,26470]"
337,2,2,3537,298,1,0,0,0,1,"(10585,10610]"
527,1,6,8861,920,1,0,0,0,0,"(5815,5835]"
703,5,8,2356,290,1,0,0,1,0,"(75,85]"
854,7,2,0,0,0,0,0,0,1,"(4755,4795]"
797,7,1,0,0,0,0,0,0,1,"(2080,2095]"
1014,3,3,13626,1557,1,1,0,0,1,"(205,215]"
908,5,1,4196,378,1,0,0,0,1,"(1975,1985]"
280,1,6,0,0,0,0,1,0,1,"(18575,18645]"
843,1,1,7909,952,1,0,0,0,0,"(55,65]"
436,1,10,8624,903,1,1,0,0,0,"(2295,2305]"
375,3,8,10311,895,1,1,0,1,1,"(15705,15715]"
698,2,1,12545,1638,1,0,0,0,0,"(1785,1815]"
685,7,6,0,0,0,0,0,0,1,"(645,655]"
631,5,12,0,0,0,0,3,1,1,"(2860,2875]"
589,7,11,0,0,0,0,0,0,1,"(355,365]"
642,2,5,3583,500,1,0,0,0,1,"(525,535]"
857,5,3,6834,910,1,1,0,0,1,"(6260,6285]"
122,3,4,9314,1085,1,1,0,1,0,"(53295,75860]"
630,6,1,2564,298,1,0,0,0,0,"(1685,1695]"
276,5,4,4319,576,1,0,0,0,1,"(2955,2965]"
634,5,8,6053,684,1,0,0,1,0,"(18575,18645]"
298,5,9,9827,831,1,1,0,0,0,"(19835,20005]"
926,6,2,5528,490,1,0,0,0,1,"(5145,5170]"
91,1,10,4156,550,1,0,0,1,1,"(2400,2425]"
929,4,1,5353,623,1,1,0,0,0,"(4795,4830]"
991,5,12,6193,550,1,0,0,0,0,"(1005,1015]"
732,3,3,7164,752,1,1,0,1,0,"(34665,37520]"
552,3,2,6084,690,1,0,0,0,1,"(4245,4265]"
73,1,1,4198,497,1,0,0,0,0,"(1645,1660]"
300,2,3,8599,1072,1,1,0,0,1,"(115,125]"
341,5,8,5376,763,1,0,0,0,0,"(185,195]"
996,5,7,4725,607,1,0,0,0,1,"(2860,2875]"
948,6,9,5282,1352,1,0,0,0,0,"(1425,1440]"
72,3,6,3905,454,1,0,0,1,1,"(2195,2235]"
909,7,1,0,0,0,0,0,0,1,"(1660,1685]"
958,5,6,4305,572,1,1,0,0,0,"(435,445]"
95,6,3,5314,568,1,0,0,0,0,"(1885,1905]"
10,2,9,4394,543,1,0,0,0,0,"(3145,3185]"
731,2,7,7031,762,1,0,0,1,1,"(15155,15295]"
686,4,9,5200,775,1,0,0,0,0,"(20005,20325]"
323,3,1,7005,578,1,1,0,0,1,"(8350,8430]"
807,2,7,7867,843,1,0,0,0,0,"(3865,3880]"
769,2,5,11261,3377,1,1,0,0,1,"(835,845]"
865,7,2,0,0,0,0,0,0,0,"(2635,2670]"
1047,3,6,4135,461,1,0,0,0,1,"(3745,3755]"
957,6,12,5747,588,1,0,0,0,0,"(1415,1425]"
1086,6,7,6712,700,1,0,0,1,1,"(175,185]"
93,5,7,6255,684,1,0,0,1,1,"(16625,16725]"
509,2,1,4238,419,1,0,0,0,1,"(4690,4755]"
1046,3,12,16005,983,1,1,0,0,0,"(28360,29970]"
241,1,12,13103,1319,1,0,0,1,0,"(775,790]"
367,7,12,0,0,0,0,0,0,0,"(2635,2670]"
249,3,6,5416,516,1,1,0,0,0,"(17610,18015]"
476,7,12,0,0,0,0,0,0,0,"(8255,8350]"
341,3,1,4112,570,1,0,0,0,0,"(185,195]"
46,3,4,3823,550,1,0,0,0,1,"(1195,1205]"
685,4,6,6704,586,1,1,0,0,1,"(645,655]"
600,5,5,8084,683,1,1,0,0,1,"(17315,17375]"
1031,1,11,6853,598,1,1,0,0,0,"(585,595]"
80,1,9,9885,705,1,1,0,0,0,"(7845,7920]"
86,6,4,4061,529,1,0,0,0,1,"(475,485]"
695,5,12,0,0,0,0,3,1,1,"(545,555]"
303,6,8,4494,528,1,0,0,0,1,"(15385,15595]"
1026,2,7,12234,1450,1,1,0,1,1,"(445,455]"
513,1,9,15967,1895,1,0,0,0,0,"(395,405]"
439,6,1,6110,787,1,0,0,0,0,"(1345,1355]"
153,1,4,11093,861,1,1,0,0,1,"(16225,16385]"
541,6,4,6207,903,1,0,0,0,0,"(645,655]"
948,5,4,0,0,0,1,0,0,0,"(1425,1440]"
294,1,5,6761,868,1,1,0,0,0,"(3145,3185]"
592,2,3,5548,710,1,1,0,1,0,"(2520,2570]"
221,6,9,4101,463,1,0,0,0,0,"(13360,13550]"
902,2,6,6041,687,1,1,0,0,1,"(305,315]"
614,1,3,6312,936,1,0,0,0,0,"(1155,1165]"
1022,6,5,7572,884,1,0,0,0,0,"(1505,1525]"
497,4,9,9101,1118,1,1,0,1,0,"(1605,1615]"
461,3,5,5997,529,1,1,0,0,1,"(1785,1815]"
1,7,12,0,0,0,0,0,1,0,"(1265,1275]"
614,4,11,6665,839,1,0,0,0,0,"(1155,1165]"
284,6,1,5179,477,1,0,0,0,1,"(1285,1295]"
866,3,1,6038,450,1,1,0,1,1,"(9655,9715]"
1077,4,1,3675,460,1,0,0,1,1,"(3745,3755]"
355,4,5,12807,1480,1,1,0,0,0,"(9715,9745]"
105,2,8,3702,387,1,1,0,1,1,"(6085,6260]"
961,2,12,5792,612,1,0,0,0,0,"(9395,9495]"
536,3,6,6824,771,1,0,0,0,1,"(4690,4755]"
1088,5,6,7588,663,1,1,0,0,1,"(4285,4315]"
815,3,4,8180,868,1,0,0,1,1,"(585,595]"
796,2,1,0,0,0,0,1,1,0,"(7175,7265]"
1037,2,1,0,0,0,0,1,1,0,"(145,155]"
33,5,1,6797,749,1,0,0,0,0,"(1315,1330]"
1017,3,6,6179,909,1,0,0,0,0,"(105,115]"
1016,7,5,0,0,0,0,0,0,1,"(545,555]"
676,7,2,10585,1799,1,0,0,0,0,"(1405,1415]"
401,1,5,8975,854,1,1,0,0,1,"(9135,9245]"
721,6,2,7482,778,1,0,0,0,1,"(3575,3605]"
73,6,7,2554,253,1,0,0,0,0,"(1645,1660]"
210,7,5,0,0,0,0,0,0,1,"(965,975]"
592,3,1,0,0,0,0,1,1,0,"(2520,2570]"
460,6,9,1360,146,1,0,0,0,0,"(33555,34665]"
833,1,5,4565,484,1,0,0,0,1,"(3280,3295]"
806,3,4,5099,460,1,0,0,1,1,"(255,265]"
989,1,4,4441,555,1,0,0,0,1,"(1625,1645]"
214,4,10,9263,668,1,1,0,1,1,"(8600,8660]"
853,2,5,9895,1165,1,0,0,1,0,"(14015,14085]"
411,2,9,5490,501,1,0,0,0,0,"(8430,8470]"
552,7,6,0,0,0,0,0,0,1,"(4245,4265]"
715,7,4,0,0,0,0,0,0,0,"(14715,14885]"
130,6,1,4224,505,1,0,0,0,1,"(885,905]"
887,7,3,0,0,0,0,0,0,1,"(19505,19740]"
435,3,12,1891,240,1,0,0,1,0,"(905,915]"
954,1,2,5607,804,1,0,0,0,1,"(385,395]"
455,4,1,6110,395,1,1,0,0,0,"(7605,7670]"
361,1,9,4172,486,1,0,0,0,1,"(4475,4500]"
966,5,11,5946,716,1,1,0,0,0,"(750,765]"
732,1,7,10197,1064,1,1,0,1,0,"(34665,37520]"
69,2,5,7383,1066,1,0,0,0,1,"(1125,1135]"
663,3,10,4263,584,1,1,0,0,0,"(7845,7920]"
120,4,2,7756,636,1,1,0,0,1,"(2285,2295]"
122,1,10,9397,1035,1,1,0,1,0,"(53295,75860]"
42,7,2,0,0,0,0,0,0,1,"(285,295]"
59,1,6,4894,589,1,0,0,0,1,"(2830,2845]"
961,3,6,5749,619,1,1,0,0,0,"(9395,9495]"
1038,4,3,5746,496,1,1,0,0,0,"(17195,17315]"
245,3,10,8798,1069,1,0,0,0,0,"(1305,1315]"
301,7,8,0,0,0,0,0,0,0,"(4500,4515]"
959,4,6,7252,749,1,1,0,1,0,"(1050,1065]"
748,3,5,4285,376,1,0,0,0,1,"(2375,2385]"
961,6,3,5675,583,1,0,0,0,0,"(9395,9495]"
788,5,4,15222,1526,1,0,0,1,0,"(1525,1535]"
1107,5,3,4975,573,1,0,0,0,1,"(1395,1405]"
200,1,8,9106,1107,1,1,0,1,0,"(1645,1660]"
537,3,10,4972,570,1,1,0,0,1,"(595,605]"
1078,6,7,5579,471,1,0,0,0,1,"(665,675]"
649,2,11,5937,510,1,1,0,0,0,"(14435,14585]"
957,2,9,10200,1027,1,1,0,0,0,"(1415,1425]"
586,5,10,13060,2131,1,1,0,1,0,"(245,255]"
437,7,2,0,0,0,0,0,0,1,"(425,435]"
780,2,2,9232,1057,1,1,0,0,0,"(18105,18265]"
962,1,12,5540,852,1,0,0,0,0,"(255,265]"
949,2,12,2887,318,1,0,0,1,0,"(865,885]"
51,1,7,8335,576,1,1,0,0,1,"(10510,10585]"
281,6,1,5350,571,1,0,0,0,0,"(6950,7065]"
601,4,8,4812,371,1,1,0,1,1,"(8205,8255]"
574,7,4,0,0,0,0,0,0,0,"(4390,4435]"
199,1,12,13389,935,1,1,0,0,1,"(6325,6380]"
710,7,5,0,0,0,0,0,0,1,"(1485,1505]"
581,7,2,0,0,0,0,0,0,0,"(7175,7265]"
1079,5,4,10045,802,1,1,0,0,1,"(16625,16725]"
847,6,1,7613,1141,1,0,0,0,1,"(185,195]"
253,2,5,4435,605,1,0,0,0,1,"(245,255]"
77,6,12,8548,726,1,0,0,0,1,"(1085,1095]"
1013,7,3,0,0,0,0,0,0,1,"(625,635]"
575,5,5,6101,560,1,1,0,0,1,"(950,965]"
923,5,5,4986,590,1,0,0,0,0,"(275,285]"
479,6,3,6589,721,1,0,0,0,1,"(315,325]"
979,6,9,4383,511,1,0,0,0,1,"(2265,2275]"
149,5,2,6031,520,1,1,0,0,1,"(2600,2615]"
679,5,11,9374,1057,1,0,0,0,0,"(4135,4145]"
481,5,6,4489,431,1,0,0,0,1,"(7315,7495]"
996,6,5,4662,594,1,0,0,0,1,"(2860,2875]"
756,7,4,0,0,0,0,0,0,1,"(45,55]"
832,5,10,7516,612,1,1,0,0,1,"(5050,5075]"
967,1,6,12733,1322,1,1,0,0,1,"(3545,3565]"
178,3,7,10740,938,1,1,0,0,0,"(1705,1720]"
931,1,6,4130,538,1,0,0,1,1,"(1475,1485]"
361,6,10,5674,668,1,0,0,0,1,"(4475,4500]"
760,7,1,0,0,0,0,0,0,0,"(555,565]"
729,1,6,7908,946,1,0,0,0,0,"(8975,8985]"
178,4,7,9254,864,1,0,0,1,0,"(1705,1720]"
939,4,3,5591,556,1,1,0,0,0,"(1330,1345]"
590,7,9,0,0,0,0,0,0,1,"(4515,4545]"
350,4,1,7110,485,1,1,0,1,1,"(8870,8910]"
208,6,1,3188,459,1,0,0,0,0,"(295,305]"
197,2,7,8386,899,1,1,0,1,0,"(4170,4220]"
1058,1,9,5751,630,1,0,0,0,1,"(175,185]"
552,6,8,4043,437,1,0,0,1,1,"(4245,4265]"
109,7,3,0,0,0,0,0,0,0,"(3295,3325]"
422,2,1,4434,443,1,1,0,0,0,"(2875,2885]"
1094,2,1,5061,383,1,1,0,0,1,"(2375,2385]"
1075,5,8,10163,1025,1,0,0,0,0,"(1405,1415]"
629,3,11,6271,594,1,0,0,0,1,"(505,515]"
567,1,6,4717,651,1,0,0,0,1,"(1005,1015]"
209,5,4,5058,571,1,0,0,1,1,"(11435,11745]"
239,3,2,4023,384,1,0,0,0,0,"(605,615]"
223,1,2,3690,480,1,0,0,0,1,"(2905,2925]"
686,2,7,7821,910,1,1,0,1,0,"(20005,20325]"
410,1,2,4779,706,1,0,0,0,1,"(35,45]"
614,2,4,6185,914,1,0,0,0,0,"(1155,1165]"
600,7,6,0,0,0,0,0,0,1,"(17315,17375]"
480,5,3,4676,641,1,0,0,0,0,"(295,305]"
845,2,6,3917,295,1,0,0,0,1,"(7845,7920]"
261,6,6,7265,654,1,0,0,0,1,"(15295,15385]"
905,1,4,8670,1491,1,0,0,0,0,"(85,95]"
433,3,4,4942,619,1,0,0,1,0,"(29970,31095]"
684,3,3,8666,647,1,1,0,1,1,"(675,685]"
8,6,12,4307,518,1,0,0,0,0,"(7495,7535]"
1022,7,6,0,0,0,0,0,0,0,"(1505,1525]"
443,5,7,4724,477,1,0,0,1,0,"(11350,11435]"
1012,2,11,4632,444,1,0,0,0,1,"(6325,6380]"
288,3,2,5327,381,1,1,0,0,1,"(790,805]"
960,7,6,0,0,0,0,0,0,1,"(8985,8995]"
894,6,7,5521,721,1,0,0,0,0,"(185,195]"
1088,5,1,5289,509,1,0,0,0,1,"(4285,4315]"
991,7,10,0,0,0,0,0,0,0,"(1005,1015]"
99,4,1,1889,206,1,0,0,0,1,"(2025,2045]"
829,3,2,6171,806,1,1,0,0,0,"(105,115]"
326,3,10,5665,442,1,1,0,0,1,"(10030,10245]"
234,5,10,8449,860,1,0,0,1,0,"(4365,4375]"
156,2,10,9258,899,1,1,0,0,1,"(2010,2025]"
43,2,10,5306,537,1,0,0,1,1,"(4875,4925]"
1055,7,7,0,0,0,0,0,0,0,"(1975,1985]"
315,3,6,4522,469,1,1,0,0,0,"(37520,40700]"
715,6,5,2131,237,1,0,0,0,0,"(14715,14885]"
1024,5,1,6035,793,1,1,0,0,0,"(1985,1995]"
140,3,3,6289,909,1,0,0,0,1,"(1085,1095]"
535,3,6,7201,862,1,1,0,0,0,"(3565,3575]"
421,2,8,10851,1070,1,1,0,1,1,"(3525,3545]"
244,4,11,6072,552,1,1,0,0,1,"(705,715]"
979,1,5,8423,765,1,1,0,0,1,"(2265,2275]"
666,4,6,6381,573,1,1,0,0,1,"(2670,2705]"
355,3,1,8795,1057,1,1,0,0,0,"(9715,9745]"
17,1,4,11638,1139,1,1,0,0,1,"(45,55]"
388,1,2,8249,1005,1,0,0,0,0,"(2250,2265]"
653,1,9,8221,640,1,1,0,0,1,"(7495,7535]"
169,1,6,8248,664,1,1,0,0,1,"(975,985]"
1058,4,4,5293,595,1,0,0,0,1,"(175,185]"
983,3,10,6143,909,1,0,0,0,1,"(35,45]"
16,2,3,10548,961,1,1,0,1,0,"(3260,3280]"
628,6,2,3489,475,1,0,0,0,0,"(2175,2185]"
440,7,3,0,0,0,0,0,0,1,"(3895,3905]"
880,3,3,8166,846,1,1,0,0,0,"(4545,4575]"
1102,4,3,6870,764,1,1,0,0,1,"(845,855]"
439,6,4,5639,760,1,0,0,0,0,"(1345,1355]"
236,3,4,6158,860,1,0,0,0,0,"(995,1005]"
1014,3,10,12277,1354,1,0,0,1,1,"(205,215]"
1028,7,10,0,0,0,0,0,0,1,"(145,155]"
939,1,8,9251,723,1,1,0,1,0,"(1330,1345]"
1047,3,10,4994,538,1,1,0,0,1,"(3745,3755]"
571,2,10,5635,439,1,0,0,0,1,"(2105,2125]"
722,4,1,9905,1590,1,0,0,1,0,"(45,55]"
620,6,2,8544,800,1,0,0,0,1,"(5415,5465]"
865,2,7,7193,544,1,1,0,1,0,"(2635,2670]"
554,6,4,3958,471,1,0,0,0,0,"(1195,1205]"
538,2,1,5097,689,1,1,0,0,0,"(985,995]"
369,5,7,6834,575,1,1,0,0,0,"(5835,5880]"
106,3,4,10580,972,1,1,0,0,0,"(1380,1395]"
571,5,12,11927,839,1,1,0,0,1,"(2105,2125]"
213,4,2,6500,551,1,0,0,0,1,"(4000,4035]"
409,4,3,4791,458,1,0,0,0,1,"(835,845]"
2,4,7,3531,496,1,0,0,1,1,"(565,575]"
596,1,12,4640,741,1,0,0,0,0,"(285,295]"
120,3,3,4887,518,1,0,0,0,1,"(2285,2295]"
656,4,11,3628,391,1,1,0,0,1,"(405,415]"
896,2,7,5945,914,1,0,0,1,0,"(165,175]"
416,1,7,8146,1129,1,0,0,1,0,"(4600,4655]"
382,1,8,11052,781,1,1,0,1,0,"(25395,26470]"
1013,2,7,2787,298,1,0,0,1,1,"(625,635]"
